Attention Check,Vehicle Imagined,AV Experience,Primary Mode,ADAS Usage,Tech Confidence,Driving Experience,Continent,Gender,Age,Display,Answer Value,Video ID,Ethnicity,Country,Student,Employment,Driver Trust,Time To Event,Light Conditions,Weather,Scene,Road Type,Ego Fault,Point of Impact,Ego Avoidability,Ego Maneuver,Ego Speeding,Ego Violation,Other Maneuver,Other Speeding,Other Body Style,Other Violation,VRU Involvement,Impact Severity
Pass,AV,Yes,Car,Medium,High,5-10,Africa,Female,25-45,AV,0.0,F_Vl7oZAIrlbegBcL,Black,South Africa,Yes,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Residential Area,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Parking,No,SUV,No,No,Moderate
Pass,HDV,Yes,Public Transport,Medium,High,>10,Africa,Female,25-45,HDV,1.0,F_Vl7oZAIrlbegBcL,Black,South Africa,Yes,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Residential Area,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Parking,No,SUV,No,No,Moderate
Pass,AV,No,Car,High,High,>10,Africa,Female,45-65,AV,1.0,F_Vl7oZAIrlbegBcL,Black,South Africa,No,Full-Time,Medium,0.5,Normal,Cloudy,Urban,Residential Area,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Parking,No,SUV,No,No,Moderate
Pass,HDV,Yes,Car,Low,High,5-10,Africa,Female,25-45,HDV,0.0,F_Vl7oZAIrlbegBcL,Mixed,South Africa,No,Part-Time,Low,0.5,Normal,Cloudy,Urban,Residential Area,Yes,Rear-End,Clearly Avoidable,Go Straight,No,No,Parking,No,SUV,No,No,Moderate
Pass,AV,No,Bicycle/on foot,Low,Medium,<5,South America,Female,<25,AV,1.0,F_u5mlxSfxJj1vKzl,White,Brazil,Yes,Part-Time,High,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Bicycle/on foot,Low,High,>10,Europe,Male,25-45,HDV,1.0,F_u5mlxSfxJj1vKzl,White,Czech Republic,No,Full-Time,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,High,>10,Europe,Male,45-65,HDV,1.0,F_u5mlxSfxJj1vKzl,White,United Kingdom,Unknown,Full-Time,Low,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,Medium,5-10,Europe,Male,25-45,HDV,1.0,F_u5mlxSfxJj1vKzl,White,Poland,Yes,Full-Time,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Public Transport,Low,High,<5,Europe,Female,25-45,HDV,1.0,F_u5mlxSfxJj1vKzl,Black,United Kingdom,No,Full-Time,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,Medium,>10,Africa,Male,25-45,AV,1.0,F_u5mlxSfxJj1vKzl,White,South Africa,Yes,Part-Time,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,Medium,>10,Africa,Female,25-45,AV,0.0,F_u5mlxSfxJj1vKzl,Black,South Africa,Unknown,Unknown,Low,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,Yes,Public Transport,Medium,High,5-10,Europe,Male,25-45,HDV,1.0,F_u5mlxSfxJj1vKzl,Black,United Kingdom,Unknown,Unknown,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,Medium,>10,Africa,Female,25-45,HDV,1.0,F_u5mlxSfxJj1vKzl,Black,South Africa,No,Full-Time,Low,1.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Bicycle/on foot,Low,Medium,<5,Europe,Female,<25,AV,1.0,F_0lXNRTiqzLvRb4n,White,Poland,Yes,Unknown,Low,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Low,High,5-10,South America,Male,25-45,AV,1.0,F_0lXNRTiqzLvRb4n,White,Argentina,No,Part-Time,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,High,High,>10,North America,Male,45-65,HDV,1.0,F_0lXNRTiqzLvRb4n,White,United States,No,Unemployed,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Low,Medium,>10,North America,Female,25-45,AV,1.0,F_0lXNRTiqzLvRb4n,Black,United States,Yes,Unknown,Low,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Public Transport,High,High,>10,Europe,Male,25-45,HDV,1.0,F_0lXNRTiqzLvRb4n,White,Hungary,Unknown,Unknown,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Bicycle/on foot,Medium,Medium,>10,Europe,Male,45-65,AV,0.0,F_0lXNRTiqzLvRb4n,White,Germany,No,Full-Time,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,25-45,AV,1.0,F_0lXNRTiqzLvRb4n,Black,South Africa,Yes,Full-Time,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,High,<5,Europe,Male,25-45,HDV,1.0,F_7quYFfBZGFNWvOD,White,Spain,Yes,Unemployed,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Public Transport,Low,High,>10,Europe,Male,25-45,HDV,0.0,F_7quYFfBZGFNWvOD,Asian,United Kingdom,No,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,High,Medium,>10,Europe,Male,25-45,HDV,1.0,F_7quYFfBZGFNWvOD,White,United Kingdom,No,Full-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,High,>10,Africa,Male,25-45,HDV,1.0,F_7quYFfBZGFNWvOD,White,South Africa,No,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,Yes,Public Transport,Medium,High,<5,Africa,Male,<25,AV,0.0,F_7quYFfBZGFNWvOD,Black,Kenya,Yes,Part-Time,High,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,Medium,>10,North America,Male,25-45,AV,0.0,F_7quYFfBZGFNWvOD,White,United States,No,Part-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Public Transport,Low,High,5-10,Europe,Male,25-45,AV,1.0,F_7quYFfBZGFNWvOD,White,Poland,No,Full-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,5-10,Africa,Male,25-45,AV,1.0,F_7quYFfBZGFNWvOD,Black,South Africa,Yes,Full-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,<5,Africa,Female,<25,HDV,0.0,F_7quYFfBZGFNWvOD,Black,South Africa,Unknown,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,High,>10,Europe,Male,45-65,HDV,1.0,F_7quYFfBZGFNWvOD,White,United Kingdom,No,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,>10,Africa,Female,45-65,AV,1.0,F_7quYFfBZGFNWvOD,Black,South Africa,No,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,High,High,5-10,Africa,Female,<25,AV,1.0,F_PTiJ406XHaZXvx1,Black,South Africa,Yes,Full-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Low,Medium,5-10,Europe,Female,25-45,AV,1.0,F_PTiJ406XHaZXvx1,White,United Kingdom,No,Full-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Public Transport,Low,Medium,<5,Europe,Male,25-45,HDV,0.0,F_PTiJ406XHaZXvx1,White,Czech Republic,No,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Bicycle/on foot,Low,High,>10,Europe,Female,45-65,HDV,0.0,F_PTiJ406XHaZXvx1,White,United Kingdom,No,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,Medium,<5,Africa,Female,<25,AV,0.0,F_PTiJ406XHaZXvx1,Black,South Africa,Yes,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Public Transport,Low,High,5-10,Europe,Male,25-45,AV,0.0,F_PTiJ406XHaZXvx1,White,Poland,No,Full-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,Medium,>10,Europe,Female,45-65,HDV,1.0,F_PTiJ406XHaZXvx1,White,United Kingdom,No,Part-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,High,5-10,Africa,Female,<25,HDV,0.0,F_PTiJ406XHaZXvx1,Black,South Africa,Yes,Full-Time,High,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,High,<5,Africa,Female,<25,HDV,0.0,F_PTiJ406XHaZXvx1,Black,South Africa,Yes,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,High,High,>10,Africa,Female,45-65,HDV,1.0,F_PTiJ406XHaZXvx1,Black,South Africa,No,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,Medium,<5,Africa,Female,25-45,HDV,1.0,F_PTiJ406XHaZXvx1,Black,South Africa,No,Full-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,>10,Africa,Female,25-45,AV,1.0,F_PTiJ406XHaZXvx1,Mixed,South Africa,Yes,Unknown,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Public Transport,Low,High,<5,South America,Male,<25,AV,0.0,F_PTiJ406XHaZXvx1,Mixed,Brazil,Yes,Part-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,Yes,Public Transport,Medium,High,<5,Africa,Male,25-45,HDV,0.0,F_PTiJ406XHaZXvx1,Black,South Africa,Yes,Part-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,5-10,Africa,Male,25-45,AV,0.0,F_PTiJ406XHaZXvx1,Black,South Africa,Unknown,Unknown,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Motorcycle,Low,High,>10,Europe,Male,25-45,HDV,1.0,F_PTiJ406XHaZXvx1,White,Slovenia,No,Unknown,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,High,>10,Europe,Male,45-65,HDV,0.0,F_PTiJ406XHaZXvx1,White,United Kingdom,Unknown,Unknown,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,Medium,>10,Europe,Male,25-45,HDV,1.0,F_XHpOjHy3MpairEO,White,Spain,Unknown,Full-Time,Medium,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Public Transport,Low,High,<5,Africa,Female,25-45,AV,1.0,F_XHpOjHy3MpairEO,Black,South Africa,Unknown,Unknown,Low,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Public Transport,Low,Medium,<5,Africa,Female,<25,AV,1.0,F_XHpOjHy3MpairEO,Black,South Africa,Yes,Unemployed,Medium,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,High,<5,Africa,Female,25-45,HDV,1.0,F_XHpOjHy3MpairEO,Black,South Africa,Yes,Unknown,Medium,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,High,High,>10,Europe,Male,45-65,AV,1.0,F_XHpOjHy3MpairEO,White,United Kingdom,No,Full-Time,Low,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,High,Medium,5-10,Africa,Female,25-45,HDV,1.0,F_XHpOjHy3MpairEO,Black,South Africa,Unknown,Full-Time,Medium,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Medium,High,>10,Europe,Male,25-45,HDV,1.0,F_XHpOjHy3MpairEO,Black,United Kingdom,No,Full-Time,Medium,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,No,Car,Medium,High,5-10,Africa,Male,25-45,AV,1.0,F_XHpOjHy3MpairEO,Black,Kenya,No,Full-Time,High,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,AV,Yes,Car,High,Medium,>10,Africa,Female,45-65,AV,0.0,F_XHpOjHy3MpairEO,Black,South Africa,No,Full-Time,Medium,0.5,Dark,Clear,Highway,Ramp,Yes,Sideswipe,Potentially Avoidable,Go Straight,Yes,No,Lane Changing,No,SUV,Right-of-way,No,Minor
Pass,HDV,No,Car,Low,High,>10,Africa,Female,45-65,HDV,0.0,F_ujyxLv0IK4vMTRN,Black,South Africa,Yes,Unknown,Low,1.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,Medium,High,5-10,Africa,Female,25-45,AV,0.0,F_ujyxLv0IK4vMTRN,Mixed,South Africa,Yes,Full-Time,Low,1.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Medium,High,>10,Africa,Male,45-65,HDV,0.0,F_ujyxLv0IK4vMTRN,Black,South Africa,Yes,Full-Time,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,Medium,Medium,<5,Africa,Female,25-45,AV,0.0,F_ujyxLv0IK4vMTRN,Black,South Africa,No,Full-Time,Medium,1.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Public Transport,Medium,High,5-10,Europe,Male,25-45,HDV,0.0,F_7khpQZrHq6fVMby,Unknown,United Kingdom,Yes,Full-Time,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Medium,Medium,5-10,Europe,Female,25-45,HDV,0.0,F_7khpQZrHq6fVMby,White,United Kingdom,Unknown,Unknown,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,High,High,>10,North America,Female,>65,HDV,0.0,F_7khpQZrHq6fVMby,White,United States,Unknown,Unknown,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Public Transport,Low,Medium,<5,Europe,Female,<25,AV,0.0,F_7khpQZrHq6fVMby,White,United Kingdom,No,Unemployed,Low,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,Low,Medium,>10,North America,Female,25-45,AV,1.0,F_7khpQZrHq6fVMby,Black,United States,Yes,Unknown,Low,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,High,High,>10,North America,Female,45-65,HDV,1.0,F_7khpQZrHq6fVMby,White,United States,No,Part-Time,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,Yes,Car,High,High,5-10,Africa,Male,<25,HDV,0.0,F_7khpQZrHq6fVMby,Black,South Africa,Yes,Part-Time,Low,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Public Transport,Low,Low,<5,Europe,Male,25-45,AV,0.0,F_7khpQZrHq6fVMby,White,Spain,No,Unemployed,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,High,High,<5,Africa,Female,<25,HDV,0.0,F_7khpQZrHq6fVMby,Black,South Africa,No,Full-Time,High,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Female,45-65,AV,1.0,F_7khpQZrHq6fVMby,Black,South Africa,No,Full-Time,Medium,1.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Low,Medium,>10,North America,Female,45-65,HDV,0.0,F_x49XAwdSrNGxvdJ,White,United States,No,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Bicycle/on foot,Low,Medium,<5,Europe,Male,25-45,AV,0.0,F_x49XAwdSrNGxvdJ,White,United Kingdom,No,Part-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,Yes,Car,High,High,<5,Africa,Male,<25,AV,0.0,F_x49XAwdSrNGxvdJ,Black,South Africa,Yes,Full-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,Unknown,No,Car,Low,Medium,5-10,Europe,Male,25-45,AV,0.0,F_x49XAwdSrNGxvdJ,White,Israel,Yes,Full-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Public Transport,Low,Medium,<5,Europe,Female,<25,AV,0.0,F_x49XAwdSrNGxvdJ,White,United Kingdom,No,Unemployed,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,Medium,Medium,5-10,Africa,Male,25-45,AV,0.0,F_x49XAwdSrNGxvdJ,Black,South Africa,Yes,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Public Transport,Medium,High,<5,Africa,Female,25-45,AV,0.0,F_x49XAwdSrNGxvdJ,Mixed,South Africa,Yes,Full-Time,Medium,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Medium,High,5-10,Africa,Male,25-45,HDV,1.0,F_x49XAwdSrNGxvdJ,Black,South Africa,No,Full-Time,High,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Public Transport,Low,High,<5,Europe,Male,25-45,AV,0.0,F_x49XAwdSrNGxvdJ,Black,United Kingdom,Yes,Part-Time,Low,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Low,Medium,>10,Africa,Male,45-65,AV,0.0,F_x49XAwdSrNGxvdJ,Black,South Africa,No,Full-Time,High,2.0,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,High,High,<5,North America,Male,25-45,HDV,0.0,F_AI52syYAkUKASXZ,Unknown,Unknown,Unknown,Unknown,High,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Medium,High,>10,Asia,Male,25-45,HDV,0.0,F_AI52syYAkUKASXZ,White,Israel,Unknown,Unknown,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Low,High,>10,North America,Female,25-45,HDV,0.0,F_AI52syYAkUKASXZ,White,United States,No,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Public Transport,Low,Medium,<5,Europe,Male,<25,HDV,1.0,F_AI52syYAkUKASXZ,White,Spain,Yes,Unknown,High,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,Low,Medium,>10,Europe,Female,25-45,AV,0.0,F_AI52syYAkUKASXZ,White,United Kingdom,No,Full-Time,Low,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,HDV,No,Car,Medium,High,5-10,Africa,Female,<25,AV,0.0,F_AI52syYAkUKASXZ,Black,South Africa,No,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
Pass,AV,No,Car,High,High,>10,Africa,Male,>65,AV,0.0,F_AI52syYAkUKASXZ,Black,South Africa,No,Full-Time,Medium,2.5,Dark,Clear,Highway,Ramp,Yes,Rear-End,Clearly Avoidable,Go Straight,Yes,No,Stop,No,Sedan,No,No,Severe
